code_zone_geo;zone_geographique;annee;code_type_org;type_d_organisme;code_indicateur;indicateur;code_type_pers;type_de_personnel;secret;non_disponible;etat_des_donnees;valeur
23;Haute-Normandie;2011;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2477.77
23;Haute-Normandie;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2885.32
24;Centre;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;227.16
24;Centre;2008;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;253.65
24;Centre;2012;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3362.17
24;Centre;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;5206.64
25;Basse-Normandie;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;100.37
25;Basse-Normandie;2002;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2013.3
25;Basse-Normandie;2013;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;1484.81
26;Bourgogne;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2459.14
26;Bourgogne;2002;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1744.75
26;Bourgogne;2003;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;665.68
26;Bourgogne;2004;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;108.83
26;Bourgogne;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;333.76
31;Nord-Pas-de-Calais;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;7626.92
24;Centre;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4429.04
24;Centre;2004;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1416.03
25;Basse-Normandie;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1737.71
25;Basse-Normandie;2005;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;106.31
26;Bourgogne;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4209.08
26;Bourgogne;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;220.69
26;Bourgogne;2008;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2918.62
26;Bourgogne;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;285.48
31;Nord-Pas-de-Calais;2001;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4330.7
43;Franche-Comté;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3651.08
43;Franche-Comté;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;923.79
52;Pays de la Loire;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5358.66
53;Bretagne;2013;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;666.81
53;Bretagne;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;1087.93
54;Poitou-Charentes;2003;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1706.78
54;Poitou-Charentes;2006;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1071.86
54;Poitou-Charentes;2007;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2049.75
54;Poitou-Charentes;2007;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1759.1
54;Poitou-Charentes;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4129.02
54;Poitou-Charentes;2010;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;386.97
72;Aquitaine;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5389.25
72;Aquitaine;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;11219.23
72;Aquitaine;2002;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3703.63
72;Aquitaine;2004;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1190.26
72;Aquitaine;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;748.38
72;Aquitaine;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5032.97
72;Aquitaine;2008;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;6612.84
72;Aquitaine;2009;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5582.57
72;Aquitaine;2011;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4591.05
73;Midi-Pyrénées;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;19501.58
73;Midi-Pyrénées;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;29749.43
73;Midi-Pyrénées;2012;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;1172.07
73;Midi-Pyrénées;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;4070.75
74;Limousin;2001;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;638.0
74;Limousin;2003;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;179.75
74;Limousin;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;234.71
74;Limousin;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1951.37
74;Limousin;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;679.55
74;Limousin;2012;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;112.3
31;Nord-Pas-de-Calais;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;561.38
31;Nord-Pas-de-Calais;2006;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4887.94
31;Nord-Pas-de-Calais;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4789.38
31;Nord-Pas-de-Calais;2008;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1967.55
31;Nord-Pas-de-Calais;2009;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5155.67
31;Nord-Pas-de-Calais;2012;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;475.58
41;Lorraine;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3562.65
41;Lorraine;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;245.85
41;Lorraine;2006;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;311.17
41;Lorraine;2006;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;3186.43
41;Lorraine;2009;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1548.21
41;Lorraine;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1662.32
42;Alsace;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4487.06
42;Alsace;2002;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2163.41
42;Alsace;2003;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1838.73
42;Alsace;2009;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;852.48
42;Alsace;2010;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3047.34
42;Alsace;2011;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;928.69
42;Alsace;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;946.02
42;Alsace;2013;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;3107.82
43;Franche-Comté;2001;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;69.51
43;Franche-Comté;2001;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;766.6
43;Franche-Comté;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5891.09
43;Franche-Comté;2005;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4704.64
43;Franche-Comté;2007;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;667.33
43;Franche-Comté;2013;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;118.93
52;Pays de la Loire;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;756.01
52;Pays de la Loire;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2993.1
52;Pays de la Loire;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6254.15
52;Pays de la Loire;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;268.02
52;Pays de la Loire;2012;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4864.49
53;Bretagne;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;697.0
53;Bretagne;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;6241.77
82;Rhône-Alpes;2002;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;15047.39
82;Rhône-Alpes;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;15516.33
82;Rhône-Alpes;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;1482.61
82;Rhône-Alpes;2007;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;14940.73
82;Rhône-Alpes;2009;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;16391.13
82;Rhône-Alpes;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;31983.63
83;Auvergne;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;658.75
83;Auvergne;2002;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2365.6
83;Auvergne;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;547.93
83;Auvergne;2007;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1397.24
83;Auvergne;2008;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4583.83
83;Auvergne;2010;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1109.26
83;Auvergne;2011;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2597.43
83;Auvergne;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;588.56
91;Languedoc-Roussillon;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;952.69
91;Languedoc-Roussillon;2007;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9240.28
91;Languedoc-Roussillon;2008;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9397.83
91;Languedoc-Roussillon;2009;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2274.26
93;Provence-Alpes-Côte d'Azur;2001;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;7163.95
93;Provence-Alpes-Côte d'Azur;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2004;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4707.35
93;Provence-Alpes-Côte d'Azur;2006;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2011;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
94;Corse;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
94;Corse;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
94;Corse;2003;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;13.21
94;Corse;2007;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;128.51
94;Corse;2009;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;128.07
95;Provence-Alpes-Côte d'Azur + Corse;2002;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6130.81
95;Provence-Alpes-Côte d'Azur + Corse;2005;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;7690.32
95;Provence-Alpes-Côte d'Azur + Corse;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;26364.23
95;Provence-Alpes-Côte d'Azur + Corse;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;17683.15
97;Corse + Régions d'outre-mer;2003;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;261.44
97;Corse + Régions d'outre-mer;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
98;Non ventilé;2003;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;289.96
98;Non ventilé;2003;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5028.6
98;Non ventilé;2007;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2962.06
06;Mayotte;2004;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
06;Mayotte;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
06;Mayotte;2013;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;4.5
07;Régions d'outre-mer;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;9.2
07;Régions d'outre-mer;2005;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;61.91
07;Régions d'outre-mer;2007;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;111.99
07;Régions d'outre-mer;2007;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;58.84
100;France;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;329746.6
100;France;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;153383.82
100;France;2010;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;99705.39
01;Guadeloupe;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2005;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
02;Martinique;2006;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
03;Guyane;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
03;Guyane;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
03;Guyane;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
04;La Réunion;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2010;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
06;Mayotte;2011;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3.4
06;Mayotte;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
06;Mayotte;2013;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;semi-définitif;
07;Régions d'outre-mer;2008;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1262.98
07;Régions d'outre-mer;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1182.26
07;Régions d'outre-mer;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;61.49
100;France;2005;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;12549.51
100;France;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;249246.75
11;Île-de-France;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;10085.06
11;Île-de-France;2004;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;9942.37
11;Île-de-France;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;14719.63
11;Île-de-France;2007;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;55873.73
